,country_left,genre,is_presale,max_tickets,num_markets,price_max,price_min,sold_out,state,subgenre,venue_name_left,Unnamed: 0_y,Venue,City,Capacity,popularity_sk,headliner,support,metro_area,country_right,city_name,days_to_event
58178,US,Pop,0,50,1.0,45.0,45.0,0.0,CO,Adult Contemporary,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.007436,Preservation Hall Jazz Band,Yusa,Denver,US,Denver,98
58102,US,Pop,0,50,1.0,45.0,45.0,0.0,CO,Adult Contemporary,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.007436,Preservation Hall Jazz Band,Yusa,Denver,US,Denver,98
58026,US,Pop,0,50,1.0,45.0,45.0,0.0,CO,Adult Contemporary,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.007436,Preservation Hall Jazz Band,Yusa,Denver,US,Denver,98
58140,US,Pop,0,50,1.0,45.0,45.0,0.0,CO,Adult Contemporary,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.007436,Preservation Hall Jazz Band,Yusa,Denver,US,Denver,98
58064,US,Pop,0,50,1.0,45.0,45.0,0.0,CO,Adult Contemporary,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.007436,Preservation Hall Jazz Band,Yusa,Denver,US,Denver,98
22995,US,Rock,1,50,1.0,89.5,29.5,0.0,CA,Alternative Rock,Greek Theatre,262.0,Greek Theatre,Baton Rouge,"3,500",7.000000000000001e-06,Hearts of Gold,none,Los Angeles,US,Los Angeles,155
241685,US,Rock,1,6,1.0,32.0,32.0,0.0,OH,Pop,Express Live!,497.0,Express Live!,Columbus,"5,000",0.217099,The Neighbourhood,none,Columbus,US,Columbus,192
4868,US,Music,0,50,1.0,9.0,9.0,0.0,AL,Music,Alabama Theatre,0.0,Alabama Theatre,Birmingham,"2,176",0.100391,The Raconteurs,none,Birmingham,US,Birmingham,266
180969,US,Rock,1,6,2.0,85.0,45.0,0.0,ME,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.038431,Built to Spill,Paul & The Tall Trees,Portland,US,Portland,94
180797,US,Rock,1,6,2.0,85.0,45.0,0.0,ME,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.038431,Built to Spill,Paul & The Tall Trees,Portland,US,Portland,94
312744,US,Country,1,50,1.0,40.0,40.0,0.0,MO,Country,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.008812,Ludo,none,St Louis,US,St Louis,183
307493,US,Rock,1,50,1.0,35.0,35.0,0.0,MO,Pop,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.008812,Ludo,none,St Louis,US,St Louis,183
313379,US,Hip-Hop/Rap,1,50,1.0,30.0,30.0,0.0,MO,French Rap,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.008812,Ludo,none,St Louis,US,St Louis,127
303694,US,Rock,1,50,2.0,172.0,26.0,0.0,MO,Pop,Enterprise Center,363.0,Enterprise Center,St. Louis,"22,000",0.163117,Backstreet Boys,Baylee Littrell,St Louis,US,St Louis,296
314006,US,Rock,0,50,1.0,40.0,30.0,0.0,MO,Pop,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.008812,Ludo,none,St Louis,US,St Louis,106
153874,US,R&B,1,50,2.0,251.0,40.99,0.0,IN,R&B,Bankers Life Fieldhouse,220.0,Bankers Life Fieldhouse,Indianapolis,"19,000",0.15529400000000002,Jonas Brothers,Bebe Rexha,Indianapolis,US,Indianapolis,77
307976,US,Rock,1,50,1.0,27.5,27.5,0.0,MO,Alternative Rock,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.008812,Ludo,none,St Louis,US,St Louis,98
187893,US,Pop,1,50,1.0,279.0,55.0,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.19611099999999998,Rod Stewart,none,Las Vegas,US,Las Vegas,147
177565,US,Rock,1,6,2.0,35.0,35.0,0.0,ME,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.021965000000000002,Little Feat,none,Portland,US,Portland,158
177737,US,Rock,1,6,2.0,35.0,35.0,0.0,ME,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.021965000000000002,Little Feat,none,Portland,US,Portland,158
186754,US,Pop,1,50,1.0,,,1.0,NE,Pop,Pinnacle Bank Arena,376.0,Pinnacle Bank Arena,Lincoln,"14,620 ",0.02449,Why Don't We,Eben (Pop),Lincoln,US,Lincoln,124
173504,US,Other,0,50,1.0,,,1.0,LA,Other,Mercedes-Benz Superdome,252.0,Mercedes-Benz Superdome,New Orleans,"73,250",1e-06,NIK NYTE,none,New Orleans,US,New Orleans,215
40630,US,Rock,1,50,1.0,38.5,38.5,0.0,CO,Pop,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,5e-06,The Music of Cream,none,Denver,US,Denver,101
41092,US,Rock,1,50,1.0,38.5,38.5,0.0,CO,Pop,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,5e-06,The Music of Cream,none,Denver,US,Denver,101
40938,US,Rock,1,50,1.0,38.5,38.5,0.0,CO,Pop,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,5e-06,The Music of Cream,none,Denver,US,Denver,101
40784,US,Rock,1,50,1.0,38.5,38.5,0.0,CO,Pop,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",5e-06,The Music of Cream,none,Denver,US,Denver,101
40476,US,Rock,1,50,1.0,38.5,38.5,0.0,CO,Pop,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",5e-06,The Music of Cream,none,Denver,US,Denver,101
40322,US,Rock,1,50,1.0,38.5,38.5,0.0,CO,Pop,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",5e-06,The Music of Cream,none,Denver,US,Denver,101
178493,US,Dance/Electronic,1,8,2.0,55.0,55.0,0.0,ME,Witchstep,State Theatre,289.0,State Theatre,Portland,"1,870",0.01784,TroyBoi,none,Portland,US,Portland,159
178657,US,Dance/Electronic,1,8,2.0,55.0,55.0,0.0,ME,Witchstep,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.01784,TroyBoi,none,Portland,US,Portland,159
265312,US,Rock,1,6,3.0,65.5,35.5,0.0,MA,Alternative Rock,Agganis Arena,301.0,Agganis Arena,Boston,"7,200",0.224622,"Tyler, The Creator",Jaden,Boston / Cambridge,US,Boston,214
249284,US,Pop,1,8,1.0,245.0,65.0,0.0,OK,Adult Contemporary,BOK Center,478.0,BOK Center,Tulsa,"19,199",0.146425,Celine Dion,none,Tulsa,US,Tulsa,299
188461,US,Rock,1,50,1.0,200.0,16.5,0.0,NV,Pop,Reno Events Center,394.0,Reno Events Center,Reno,"7,400",0.227244,"Tyler, The Creator",Blood Orange,Reno,US,Reno,175
48453,US,Rock,0,50,1.0,49.75,49.75,0.0,CO,Alternative Rock,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
48276,US,Rock,0,50,1.0,49.75,49.75,0.0,CO,Alternative Rock,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
48630,US,Rock,0,50,1.0,49.75,49.75,0.0,CO,Alternative Rock,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
48984,US,Rock,0,50,1.0,49.75,49.75,0.0,CO,Alternative Rock,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
48807,US,Rock,0,50,1.0,49.75,49.75,0.0,CO,Alternative Rock,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
48099,US,Rock,0,50,1.0,49.75,49.75,0.0,CO,Alternative Rock,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.052608,The Zombies,Brian Wilson,Denver,US,Denver,52
262958,US,Religious,1,50,1.0,89.5,29.5,0.0,MD,Gospel,Merriweather Post Pavilion,298.0,Merriweather Post Pavilion,Columbia,"19,319",0.251556,The Smashing Pumpkins,Noel Gallagher's High Flying Birds,Baltimore,US,Columbia,106
230533,US,Rock,1,50,1.0,89.5,49.5,0.0,NC,Pop,Durham Performing Arts Center,460.0,Durham Performing Arts Center,Durham,"2,712",0.037538,"Harry Connick, Jr.",none,Durham,US,Durham,127
70835,US,Rock,1,8,1.0,495.25,35.25,0.0,FL,Alternative Rock,BB&T Center,165.0,BB&T Center,Sunrise,"21,371",0.32856199999999997,Post Malone,Swae Lee,Fort Lauderdale,US,Sunrise,213
175512,US,Rock,1,6,2.0,125.0,45.0,0.0,ME,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.021965000000000002,Little Feat,none,Portland,US,Portland,158
175687,US,Rock,1,6,2.0,125.0,45.0,0.0,ME,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.021965000000000002,Little Feat,none,Portland,US,Portland,158
64558,US,Metal,1,8,4.0,250.0,89.5,0.0,CT,Nu-Metal,Mohegan Sun Arena,121.0,Mohegan Sun Arena,Uncasville,"12,000",0.333328,The Lumineers,Mt. Joy,Providence,US,Uncasville,477
183247,US,Rock,1,6,2.0,25.0,25.0,0.0,ME,Alternative Rock,State Theatre,289.0,State Theatre,Portland,"1,870",0.049032,Louis the Child,LÉON,Portland,US,Portland,145
183475,US,Rock,1,6,2.0,25.0,25.0,0.0,ME,Alternative Rock,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.049032,Louis the Child,LÉON,Portland,US,Portland,145
187967,US,Rock,1,4,1.0,694.5,45.87,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.19611099999999998,Rod Stewart,none,Las Vegas,US,Las Vegas,116
187905,US,Pop,1,50,1.0,69.5,39.5,0.0,NV,Pop,Reno Events Center,394.0,Reno Events Center,Reno,"7,400",0.003927,JoJo Siwa,The Belles Official,Reno,US,Reno,244
137893,US,Rock,1,50,1.0,93.0,37.75,0.0,IL,Pop,Rosemont Theatre,214.0,Rosemont Theatre,Rosemont,"4,400",0.007423000000000001,La Banda el Recodo,Mariachi Vargas de Tecalitlán,Chicago,US,Rosemont,162
411793,US,Rock,1,50,1.0,122.5,42.5,0.0,WA,Pop,Moore Theatre,644.0,Moore Theatre,Seattle,"1,400",0.037922000000000004,Bryan Ferry,Femme Schmidt,Seattle,US,Seattle,32
24343,US,Country,1,50,1.0,93.75,27.75,0.0,CA,Country,Save Mart Center,77.0,Save Mart Center,Fresno,"16,182",0.069486,Maná,none,Fresno,US,Fresno,279
143163,US,Latin,1,50,1.0,179.0,49.0,0.0,IL,Latin,Rosemont Theatre,214.0,Rosemont Theatre,Rosemont,"4,400",0.035344,Camila,Sin Bandera,Chicago,US,Rosemont,176
372065,US,Country,1,8,1.0,,,1.0,WA,Country,Tacoma Dome,632.0,Tacoma Dome,Tacoma,"23,000",0.335149,The Chainsmokers,5 Seconds of Summer,Tacoma,US,Tacoma,242
39291,US,Latin,1,50,1.0,346.95,36.95,0.0,CA,Latin,Save Mart Center,77.0,Save Mart Center,Fresno,"16,182",0.237156,Luke Bryan,none,Fresno,US,Fresno,180
175862,US,Rock,0,6,2.0,39.5,39.5,0.0,ME,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.014862,Big Head Todd & The Monsters,J.d. Simo,Portland,US,Portland,110
176026,US,Rock,0,6,2.0,39.5,39.5,0.0,ME,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.014862,Big Head Todd & The Monsters,J.d. Simo,Portland,US,Portland,110
190475,US,Blues,1,50,1.0,204.0,64.0,0.0,NV,Blues,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.003065,Human Nature,none,Las Vegas,US,Las Vegas,160
186890,US,Rock,1,50,1.0,222.0,56.0,0.0,NE,Pop,Pinnacle Bank Arena,376.0,Pinnacle Bank Arena,Lincoln,"14,620 ",0.138237,Miranda Lambert,Maren Morris,Lincoln,US,Lincoln,112
188053,US,Rock,1,50,1.0,329.0,89.0,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.003065,Human Nature,none,Las Vegas,US,Las Vegas,167
358869,US,Country,1,6,1.0,115.75,13.0,0.0,VA,Country,John Paul Jones Arena,619.0,John Paul Jones Arena,Charlottesville,"16,000",0.138237,Miranda Lambert,Maren Morris,Richmond,US,Charlottesville,209
176364,US,Rock,0,6,2.0,70.0,40.0,0.0,ME,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.001628,Childsplay,none,Portland,US,Portland,141
176190,US,Rock,0,6,2.0,70.0,40.0,0.0,ME,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.001628,Childsplay,none,Portland,US,Portland,141
260179,US,Hip-Hop/Rap,1,8,1.0,66.99,26.99,0.0,OR,French Rap,Moda Center,506.0,Moda Center,Portland,"15,100 ",0.171157,Bring Me The Horizon,Sleeping With Sirens,Portland,US,Portland,150
391643,US,Dance/Electronic,1,50,1.0,95.0,95.0,0.0,WA,Witchstep,WaMu Theater,638.0,WaMu Theater,Seattle,"7,000",0.148783,Morrissey,Interpol,Seattle,US,Seattle,74
179041,US,R&B,0,50,2.0,37.5,37.5,0.0,ME,Soul,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.024342,Steel Panther,none,Portland,US,Portland,261
178821,US,R&B,0,50,2.0,37.5,37.5,0.0,ME,Soul,State Theatre,289.0,State Theatre,Portland,"1,870",0.024342,Steel Panther,none,Portland,US,Portland,261
311601,US,R&B,1,50,1.0,180.0,57.0,0.0,MO,R&B,Chaifetz Arena,366.0,Chaifetz Arena,St. Louis,"10,600",0.143087,Erykah Badu,Goodie Mob,St Louis,US,St Louis,120
181837,US,Rock,1,50,2.0,29.0,29.0,0.0,ME,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.010014,Nahko and Medicine for the People,Nattali Rize,Portland,US,Portland,64
182017,US,Rock,1,50,2.0,29.0,29.0,0.0,ME,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.010014,Nahko and Medicine for the People,Nattali Rize,Portland,US,Portland,64
183703,US,Pop,0,6,2.0,45.0,30.0,0.0,ME,Adult Contemporary,State Theatre,289.0,State Theatre,Portland,"1,870",0.024342,Steel Panther,none,Portland,US,Portland,121
183724,US,Pop,0,6,2.0,45.0,30.0,0.0,ME,Adult Contemporary,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.024342,Steel Panther,none,Portland,US,Portland,121
171576,US,Religious,1,50,1.0,96.5,22.0,0.0,LA,Gospel,Raising Cane's River Center Arena,265.0,Raising Cane's River Center Arena,Baton Rouge,"8,900 ",0.034816,Bob Seger & The Silver Bullet Band,none,Baton Rouge,US,Baton Rouge,160
356911,US,Rock,1,50,2.0,221.5,56.5,0.0,UT,Pop,Vivint Smart Home Arena,614.0,Vivint Smart Home Arena,Salt Lake City,"15,000 ",0.000595,Utah Symphony,none,Salt Lake City,US,Salt Lake City,335
214221,US,Country,0,50,3.0,18.0,18.0,0.0,NJ,Bluegrass,The Stone Pony,404.0,The Stone Pony,Asbury Park,500,0.039629000000000004,Squeeze,They Might Be Giants,New York,US,Asbury Park,58
188460,US,Pop,1,50,1.0,279.0,55.0,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.634638,Lady Gaga,none,Las Vegas,US,Las Vegas,356
239208,US,Rock,1,50,2.0,519.95,39.95,0.0,OH,Pop,U.S. Bank Arena,489.0,U.S. Bank Arena,Cincinnati,"17,556",0.15529400000000002,Jonas Brothers,Bebe Rexha,Cincinnati,US,Cincinnati,89
164498,US,Rock,1,50,1.0,,,1.0,KS,Pop,Hartman Arena,232.0,Hartman Arena,Wichita,"5,000 ",0.366234,blink-182,Neck Deep,Wichita,US,Park City,147
188132,US,Rock,1,50,1.0,234.36,49.95,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.16989500000000002,Iron Maiden,The Raven Age,Las Vegas,US,Las Vegas,182
174804,US,Rock,0,50,1.0,108.3,74.8,0.0,LA,Pop,Jefferson Performing Arts Center,275.0,Jefferson Performing Arts Center,Metairie,"1,500",0.017922,"Blood, Sweat and Tears",none,New Orleans,US,Metairie,38
137143,US,Rock,1,50,1.0,35.0,35.0,0.0,IL,Alternative Rock,Aragon Ballroom,193.0,Aragon Ballroom,Chicago,"4,500",0.122321,Stone Temple Pilots,Rival Sons,Chicago,US,Chicago,229
285001,US,Rock,1,50,1.0,55.0,41.0,0.0,MN,Pop,Pantages Theatre,56.0,Pantages Theatre,Los Angeles,"2,703",0.018826,Kris Kristofferson,Strangers,Twin Cities,US,Minneapolis,95
285053,US,Rock,1,50,1.0,55.0,41.0,0.0,MN,Pop,Pantages Theatre,339.0,Pantages Theatre,Minneapolis,"1,014",0.018826,Kris Kristofferson,Strangers,Twin Cities,US,Minneapolis,95
295260,US,Country,1,50,1.0,78.5,68.5,0.0,MN,Country,Pantages Theatre,339.0,Pantages Theatre,Minneapolis,"1,014",0.018826,Kris Kristofferson,Strangers,Twin Cities,US,Minneapolis,95
295207,US,Country,1,50,1.0,78.5,68.5,0.0,MN,Country,Pantages Theatre,56.0,Pantages Theatre,Los Angeles,"2,703",0.018826,Kris Kristofferson,Strangers,Twin Cities,US,Minneapolis,95
214573,US,Blues,0,50,3.0,25.0,25.0,0.0,NJ,Blues,The Stone Pony,404.0,The Stone Pony,Asbury Park,500,0.009752,North Mississippi Allstars,none,New York,US,Asbury Park,126
137676,US,Rock,1,50,1.0,,,1.0,IL,Pop,Genesee Theatre,216.0,Genesee Theatre,Waukegan,"2,427",0.035616,Three Dog Night,none,Chicago,US,Waukegan,196
232184,US,Rock,1,50,1.0,69.5,35.0,0.0,NC,Pop,Durham Performing Arts Center,460.0,Durham Performing Arts Center,Durham,"2,712",0.016212,Gladys Knight,none,Durham,US,Durham,75
333814,US,Hip-Hop/Rap,1,8,2.0,125.0,55.0,0.0,TN,French Rap,Bridgestone Arena,556.0,Bridgestone Arena,Nashville,"19,712",0.422184,The Black Keys,Modest Mouse,Nashville,US,Nashville,60
337956,US,Dance/Electronic,1,8,2.0,155.0,35.35,0.0,TN,Witchstep,Bridgestone Arena,556.0,Bridgestone Arena,Nashville,"19,712",0.422184,The Black Keys,Modest Mouse,Nashville,US,Nashville,228
46073,US,Rock,0,50,1.0,189.5,49.95,0.0,CO,Pop,Paramount Theatre,98.0,Paramount Theatre,Oakland,"3,040",0.30341399999999996,Avril Lavigne,Jagwar Twin,Denver,US,Denver,54
46863,US,Rock,0,50,1.0,189.5,49.95,0.0,CO,Pop,Paramount Theatre,239.0,Paramount Theatre,Denver,1950,0.30341399999999996,Avril Lavigne,Jagwar Twin,Denver,US,Denver,54
46705,US,Rock,0,50,1.0,189.5,49.95,0.0,CO,Pop,Paramount Theatre,230.0,Paramount Theatre,Austin,1200,0.30341399999999996,Avril Lavigne,Jagwar Twin,Denver,US,Denver,54
46547,US,Rock,0,50,1.0,189.5,49.95,0.0,CO,Pop,Paramount Theatre,640.0,Paramount Theatre,Seattle,"2,807",0.30341399999999996,Avril Lavigne,Jagwar Twin,Denver,US,Denver,54
46389,US,Rock,0,50,1.0,189.5,49.95,0.0,CO,Pop,Paramount Theatre,402.0,Paramount Theatre,Asbury Park,1600,0.30341399999999996,Avril Lavigne,Jagwar Twin,Denver,US,Denver,54
46231,US,Rock,0,50,1.0,189.5,49.95,0.0,CO,Pop,Paramount Theatre,110.0,Paramount Theatre,Denver,"1,870",0.30341399999999996,Avril Lavigne,Jagwar Twin,Denver,US,Denver,54
20238,US,Rock,0,50,1.0,65.0,65.0,0.0,CA,Alternative Rock,Bill Graham Civic Auditorium,87.0,Bill Graham Civic Auditorium,San Francisco,"7,000",0.148783,Morrissey,Interpol,SF Bay Area,US,San Francisco,328
332963,US,Rock,1,50,2.0,276.95,41.95,0.0,TN,Pop,FedExForum,549.0,FedExForum,Memphis,"19,000",0.056606,Casting Crowns,Hillsong Worship,Memphis,US,Memphis,123
286061,US,Rock,1,50,1.0,89.0,53.5,0.0,MN,Pop,State Theatre,289.0,State Theatre,Portland,"1,870",0.013243000000000001,The Mavericks,none,Twin Cities,US,Minneapolis,77
286259,US,Rock,1,50,1.0,89.0,53.5,0.0,MN,Pop,State Theatre,337.0,State Theatre,Minneapolis,"2,181",0.013243000000000001,The Mavericks,none,Twin Cities,US,Minneapolis,77
381893,US,Rock,1,50,1.0,64.5,34.5,0.0,WA,Pop,McCaw Hall,639.0,McCaw Hall,Seattle,"2,963",0.017342,Straight No Chaser,none,Seattle,US,Seattle,234
21200,US,Pop,1,50,1.0,,,1.0,CA,Pop,Bill Graham Civic Auditorium,87.0,Bill Graham Civic Auditorium,San Francisco,"7,000",0.19295299999999999,Massive Attack,none,SF Bay Area,US,San Francisco,169
236218,US,Rock,1,50,1.0,49.5,29.5,0.0,NC,Pop,Durham Performing Arts Center,460.0,Durham Performing Arts Center,Durham,"2,712",0.016212,Gladys Knight,none,Durham,US,Durham,159
187666,US,Country,1,50,1.0,,,1.0,NE,Country,Pinnacle Bank Arena,376.0,Pinnacle Bank Arena,Lincoln,"14,620 ",0.138237,Miranda Lambert,Maren Morris,Lincoln,US,Lincoln,182
390418,US,Dance/Electronic,1,8,1.0,99.5,43.5,0.0,WA,Witchstep,Tacoma Dome,632.0,Tacoma Dome,Tacoma,"23,000",0.335149,The Chainsmokers,5 Seconds of Summer,Tacoma,US,Tacoma,291
244037,US,Religious,1,50,2.0,152.5,23.0,0.0,OH,Gospel,Nationwide Arena,494.0,Nationwide Arena,Columbus,"21,000",0.056606,Casting Crowns,Hillsong Worship,Columbus,US,Columbus,120
190925,US,Country,1,50,1.0,199.0,69.0,0.0,NV,Country,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.634638,Lady Gaga,none,Las Vegas,US,Las Vegas,227
214055,US,Country,1,50,3.0,25.0,25.0,0.0,NJ,Country,The Stone Pony,404.0,The Stone Pony,Asbury Park,500,0.039629000000000004,Squeeze,They Might Be Giants,New York,US,Asbury Park,62
209825,US,Rock,1,50,3.0,17.5,17.5,0.0,NJ,Pop,The Stone Pony,404.0,The Stone Pony,Asbury Park,500,0.008408,The Parlor Mob,none,New York,US,Asbury Park,78
211927,US,Rock,1,50,3.0,27.5,27.5,0.0,NJ,Alternative Rock,The Stone Pony,404.0,The Stone Pony,Asbury Park,500,0.016613,Graveyard,Black Mountain,New York,US,Asbury Park,82
241892,US,Rock,1,6,1.0,38.5,38.5,0.0,OH,Alternative Rock,Express Live!,497.0,Express Live!,Columbus,"5,000",0.227244,"Tyler, The Creator",Jaden,Columbus,US,Columbus,86
328747,US,Country,1,8,2.0,72.0,52.0,0.0,SC,Country,Bon Secours Wellness Arena,541.0,Bon Secours Wellness Arena,Greenville,"14,000 Center-stage: 15,951",0.067656,Chris Stapleton,Brothers Osborne,Charlotte,US,Greenville,126
193032,US,Rock,1,8,3.0,79.0,29.0,0.0,NH,Pop,Hampton Beach Casino Ballroom,399.0,Hampton Beach Casino Ballroom,Hampton,"2,200 ",0.061185,KC and the Sunshine Band,none,Manchester,US,Hampton Beach,188
319712,US,Pop,1,6,1.0,214.25,28.0,0.0,PA,Pop,PPG Paints Arena,521.0,PPG Paints Arena,Pittsburgh,"14,536",0.026004000000000003,Luke Combs,Morgan Wallen,Pittsburgh,US,Pittsburgh,204
139592,US,Rock,1,50,1.0,,,1.0,IL,Pop,Genesee Theatre,216.0,Genesee Theatre,Waukegan,"2,427",0.031232,Kenny G,none,Chicago,US,Waukegan,146
148635,US,Rock,1,50,1.0,,,1.0,IL,Pop,Genesee Theatre,216.0,Genesee Theatre,Waukegan,"2,427",0.031232,Kenny G,none,Chicago,US,Waukegan,146
241468,US,Rock,1,6,1.0,49.5,49.5,0.0,OH,Pop,Express Live!,497.0,Express Live!,Columbus,"5,000",0.227244,"Tyler, The Creator",Jaden,Columbus,US,Columbus,135
188355,US,Pop,1,50,1.0,299.0,79.0,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.320495,Aerosmith,none,Las Vegas,US,Las Vegas,208
212117,US,Rock,1,50,3.0,22.0,22.0,0.0,NJ,Alternative Rock,The Stone Pony,404.0,The Stone Pony,Asbury Park,500,0.01116,Keller Williams,none,New York,US,Asbury Park,98
62496,US,Rock,1,50,4.0,,,1.0,CT,Pop,Mohegan Sun Arena,121.0,Mohegan Sun Arena,Uncasville,"12,000",0.081194,Steely Dan,none,Providence,US,Uncasville,204
256927,US,Pop,1,6,1.0,66.5,36.5,0.0,OR,Pop,Moda Center,506.0,Moda Center,Portland,"15,100 ",0.333328,The Lumineers,Mt. Joy,Cleveland,US,Cleveland,421
310912,US,Hip-Hop/Rap,0,50,2.0,55.0,35.0,0.0,MO,French Rap,Uptown Theater,359.0,Uptown Theater,Kansas City,"1,700",0.001307,The Last Ten Seconds of Life,No Zodiac,Kansas City,US,Kansas City,32
141798,US,Latin,1,4,1.0,,,1.0,IL,Latin,Rosemont Theatre,214.0,Rosemont Theatre,Rosemont,"4,400",0.003927,JoJo Siwa,The Belles Official,Chicago,US,Rosemont,146
279848,US,Country,1,50,1.0,127.0,32.5,0.0,MI,Country,Van Andel Arena,322.0,Van Andel Arena,Grand Rapids,"13,184",0.042288,Alabama,Restless Heart,Grand Rapids,US,Grand Rapids,168
308330,US,Rock,1,50,1.0,,,1.0,MO,Pop,The Pageant,365.0,The Pageant,St. Louis,"2,300[23]",0.041746,Bishop Briggs,none,St Louis,US,St Louis,222
216678,US,Undefined,0,50,3.0,17.0,17.0,0.0,NJ,Undefined,The Stone Pony,404.0,The Stone Pony,Asbury Park,500,2.3e-05,The E Street Shuffle,none,New York,US,Asbury Park,37
188087,US,Rock,1,50,1.0,550.0,91.0,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.320495,Aerosmith,none,Las Vegas,US,Las Vegas,124
188068,US,Rock,1,50,1.0,550.0,91.0,0.0,NV,Pop,The Colosseum at Caesars Palace,385.0,The Colosseum at Caesars Palace,Las Vegas,"4,298",0.320495,Aerosmith,none,Las Vegas,US,Las Vegas,124
85561,US,Rock,1,8,2.0,279.95,49.95,0.0,GA,Pop,State Farm Arena,593.0,State Farm Arena,Hidalgo,"6,800",0.381436,Elton John,none,Atlanta,US,Atlanta,123
85392,US,Rock,1,8,2.0,279.95,49.95,0.0,GA,Pop,State Farm Arena,168.0,State Farm Arena,Atlanta,"21,000",0.381436,Elton John,none,Atlanta,US,Atlanta,123
346312,US,Metal,1,50,3.0,125.0,49.5,0.0,TX,Nu-Metal,AT&T Center,607.0,AT&T Center,San Antonio,"19,000",0.193198,Kiss,none,San Antonio,US,San Antonio,296
67888,US,Dance/Electronic,0,50,1.0,25.0,25.0,0.0,DC,Witchstep,Howard Theatre,135.0,Howard Theatre,Washington,"1,000",0.011972,Black Uhuru,none,Washington,US,Washington,48
178298,US,Country,1,50,1.0,250.0,25.0,0.0,ME,Country,Darling's Waterfront Pavilion,288.0,Darling's Waterfront Pavilion,Bangor,"16,000",0.042411000000000004,Alabama,The Charlie Daniels Band,Portland,US,Bangor,149
